Link,Custom Link,Date Created,Title,Destination URL,Engagements Max History (12/01/2022 - 12/20/2024),Status
https://mkt.aras.com/3K9yNHR,https://mkt.aras.com/3KueIu8,5/22/24,Aras Innovator Click-Thru Agreement - English,https://www.aras.com/wp-content/uploads/2024/05/Aras-Click-Thru-Agreement.pdf,10501,Active
https://mkt.aras.com/4bMHLXb,,5/21/24,AutoTech Detroit 2024,https://agenda.autotech-detroit.wardsauto.com/session/connected-vehicle-fleet-data-turning-insights-into-actionable-strategies/902946?utm_campaign=701UM000008Uvx8&utm_source=mp-social&utm_medium=smm&utm_content=AutoTech-Detroit-2024,11,Active
https://mkt.aras.com/4bJcbcF,,5/20/24,Bringing Generative AI and PLM Together: Where to Start?,https://www.ai-forall.com/article/bringing-generative-ai-and-plm-together-where-to-start?utm_campaign=701UM000008Rxtr&utm_source=mp-social&utm_medium=smm&utm_content=Bringing-Generative-AI-and-PLM-Together:-Where-to-Start?,61,Active
https://mkt.aras.com/3ULxUKo,,5/15/24,Exploring the Transformation to the Digital Enterprise: 4 Key Takeaways,https://www.aras.com/community/b/english/posts/exploring-the-transformation-to-the-digital-enterprise-4-key-takeaways?utm_campaign=701UM000008FqWN&utm_source=mp-social&utm_medium=smm&utm_content=Exploring-the-Transformation-to-the-Digital-Enterprise:-4-Key-Takeaways,38,Active
https://mkt.aras.com/44GE2rJ,https://mkt.aras.com/ArasConnectEU24,5/10/24,Aras Connect 2024 Roadshow,https://events.aras.com/europe2024/Home?utm_campaign=701UM0000084KJk&utm_source=mp-social&utm_medium=smm&utm_content=Aras-Connect-2024-Europe-Roadshow,195,Active
https://mkt.aras.com/3JV4jce,,5/9/24,Seaspan Shipyards Sets Sail for Streamlined PLM Seas,https://www.aras.com/community/b/english/posts/seaspan-shipyards-sets-sail-for-streamlined-plm-seas?utm_campaign=701UM0000080hjX&utm_source=mp-social&utm_medium=smm&utm_content=Seaspan-Shipyards-Sets-Sail-for-Streamlined-PLM-Seas,22,Active
https://mkt.aras.com/4dlNG74,,5/6/24,License Key Request - Subscriber,https://www.aras.com/en/support/licensekeyservice,20,Active
https://mkt.aras.com/3Wpl3jw,,5/1/24,The Power Of A Unified Digital Thread In Modern PLM,https://industrytoday.com/the-power-of-a-unified-digital-thread-in-modern-plm/?utm_campaign=701UM000007he6E&utm_source=mp-social&utm_medium=smm&utm_content=The-Power-Of-A-Unified-Digital-Thread-In-Modern-PLM,82,Active
https://mkt.aras.com/3y94yO8,,4/30/24,9 Reasons to Upgrade to Aras Innovator Release 14+ - English Blog - Aras Community - Aras Community,https://www.aras.com/community/b/english/posts/9-reasons-to-upgrade-to-aras-innovator-release-14?utm_campaign=701UM000007dsCb&utm_source=mp-social&utm_medium=smm&utm_content=9-Reasons-to-Upgrade-to-Aras-Innovator-Release-14+,111,Active
https://mkt.aras.com/44k0mqZ,,4/26/24,Pulling the Digital Thread: Bring the Power of Data and AI to Managing Compliance,https://www.aras.com/en/resources/all/wbr-20240530-power-of-data?utm_campaign=701UM000007VZ5V&utm_source=mp-social&utm_medium=smm&utm_content=Pulling-the-Digital-Thread:-Bring-the-Power-of-Data-and-AI-to-Managing-Compliance,137,Active
https://mkt.aras.com/3Uu1ODT,,4/25/24,New student-run digital enterprise group manages engineering projects for clubs across Purdue - Purdue Polytechnic Institute,https://polytechnic.purdue.edu/newsroom/new-student-run-digital-enterprise-group-manages-engineering-projects-for-clubs-across,0,Active
https://mkt.aras.com/49Wqjhw,,4/24/24,Reducing the Impact of Technology Waves-Tech-Clarity eBook,https://www.aras.com/en/resources/all/techclarity-20240410-technology-waves?utm_campaign=701UM000007OHAg&utm_source=mp-social&utm_medium=smm&utm_content=Reducing-Business-Impact-of-Technology-Waves,15,Active
https://mkt.aras.com/44c0Xee,,4/23/24,Aras Sponsors CIMdata  2024 PLM Road Map & PDT NA Conference - English Blog - Aras Community - Aras Community,https://www.aras.com/community/b/english/posts/aras-sponsors-cimdata-2024-plm-road-map-pdt-na-conference?utm_campaign=701UM000007MKCE&utm_source=mp-social&utm_medium=smm,18,Active
https://mkt.aras.com/49FgYdU,,4/17/24,,https://register.gotowebinar.com/register/1168896747075340638,10,Active
https://mkt.aras.com/4aZ6YNO,,4/17/24,I'm Just a Bill - Schoolhouse Rock - YouTube,https://www.youtube.com/watch?v=SZ8psP4S6BQ,4,Active
https://mkt.aras.com/4d29zIr,,4/17/24,,https://attendee.gotowebinar.com/register/1168896747075340638.,2,Active
https://mkt.aras.com/4cXrcJn,,4/17/24,,https://forms.office.com/Pages/ResponsePage.aspx?id=DE_G6NPfSkGMBH1wrGSSvnFf-ij82q5CkZLq4H6fxZVUQU1ZNlFYRFZXRVFRV1hET0NEQ0Y2RkxROC4u,3,Active
https://mkt.aras.com/3UjB5tB,,4/16/24,Operationalizing Sustainability via the Digital Thread,https://www.aras.com/community/b/english/posts/operationalizing-sustainability-via-the-digital-thread?utm_campaign=701UM0000075Lnl&utm_source=mp-social&utm_medium=smm,30,Active
https://mkt.aras.com/3xwVrqu,,4/10/24,The Upside of AI – A Use Case for the PLM World - English Blog - Aras Community - Aras Community,https://www.aras.com/community/b/english/posts/the-upside-of-ai-a-use-case-for-the-plm-world?utm_campaign=701UM000006sssp&utm_source=mp-social&utm_medium=smm,59,Active
https://mkt.aras.com/49vOoM2,,4/8/24,Survey press briefing 2,https://www.aras.com/en/news/press-releases/2024/04/survey-press-briefing-2?utm_campaign=701UM000006n0bL&utm_source=mp-social&utm_medium=smm,12,Active
https://mkt.aras.com/3TMouOh,,4/8/24,What’s New in Aras Innovator,https://www.aras.com/en/resources/all/wbr-20240509-whats-new?utm_campaign=701UM000006mZXw&utm_source=mp-social&utm_medium=smm,99,Active
https://mkt.aras.com/4cIPjeR,,4/5/24,Removing the risk from PLM: Approaches now to secure your digital transformation,https://www.smartindustry.com/examples-of-transformation/control-optimization/article/55000912/removing-the-risk-from-plm-approaches-now-to-secure-your-digital-transformation?utm_campaign=701UM000006hWcH&utm_source=mp-social&utm_medium=smm,15,Active
https://mkt.aras.com/3vxyNxz,,4/2/24,Revolutionizing Aerospace and Defense Data: The Right Approach,https://www.aras.com/community/b/english/posts/revolutionizing-aerospace-and-defense-data-the-right-approach?utm_campaign=701UM000006XEFH&utm_source=mp-social&utm_medium=smm,29,Active
https://mkt.aras.com/4cz04An,,3/29/24,The future of product lifecycle management: trends reshaping manufacturing - Manufacturing Today,https://manufacturing-today.com/news/the-future-of-product-lifecycle-management-trends-reshaping-manufacturing/?utm_campaign=701UM000006Oian&utm_source=contributed-article&utm_medium=pr,29,Active
https://mkt.aras.com/3TuTkLb,,3/26/24,ACE 2024: Reflections on My First Tech Summit,https://www.aras.com/community/b/english/posts/ace-2024-reflections-on-my-first-tech-summit-1553157121?utm_campaign=701UM000006G6ys&utm_source=mp-social&utm_medium=smm,60,Active
https://mkt.aras.com/3J6MdE1,,3/21/24,"The Future of Product Innovation and PLM – Abstraction, Digital Threads, and Artificial Intelligence",https://www.aras.com/community/b/english/posts/the-future-of-product-innovation-and-plm-abstraction-digital-threads-and-artificial-intelligence?utm_campaign=701UM0000064LkQ&utm_source=mp-social&utm_medium=smm,41,Active
https://mkt.aras.com/49Yukmz,,3/18/24,2024 global survey,https://www.aras.com/en/resources/all/rep-spotlight-on-future?utm_campaign=701UM000005k0i6&utm_source=mp-social&utm_medium=smm,62,Active
https://mkt.aras.com/4ahz2vh,,3/18/24,Taking Flight: Building Resilience in Aerospace Companies,https://www.aras.com/community/b/english/posts/taking-flight-building-resilience-in-aerospace-companies?utm_campaign=701UM000005jsfi&utm_source=mp-social&utm_medium=smm,10,Active
https://mkt.aras.com/4cd9gu1,,3/14/24,Pulling the Digital Thread: Exploring the Transformation to the Digital Enterprise,https://www.aras.com/en/resources/all/wbr-20240410-pulling-thread?utm_campaign=701UM000005azer&utm_source=mp-social&utm_medium=smm,137,Active
https://mkt.aras.com/3TedoBq,,3/13/24,International Women's Day 2024 Celebration | Inspire Inclusion,https://share.vidyard.com/watch/5dx4iA8TpLxZrahZSAxn1n,10,Active
https://mkt.aras.com/3VaV5zB,,3/12/24,PLM Tales in Space: Aras Innovator and the Digital Thread,https://www.aras.com/community/b/english/posts/plm-tales-in-space-aras-innovator-and-the-digital-thread?utm_campaign=701UM000005WNzW&utm_source=mp-social&utm_medium=smm,42,Active
https://mkt.aras.com/4ccNk1V,,3/12/24,IMA Schelling for Workvivo,https://www.linkedin.com/feed/update/urn:li:activity:7173295746954186752,1,Active
https://mkt.aras.com/3PkcQbP,,3/12/24,IMA Schelling Selects Aras to Standardize Its Digital Product Design and Production Data,https://www.aras.com/en/news/press-releases/2024/03/ima-schelling?utm_campaign=701UM000005VM83&utm_source=mp-social&utm_medium=smm,15,Active
https://mkt.aras.com/3V8A74l,,3/11/24,Spotlight on the Future 2024: Industry Survey Reflects Accelerating Transformation,https://www.aras.com/community/b/english/posts/spotlight-on-the-future-2024-industry-survey-reflects-accelerating-transformation-1105360356?utm_campaign=701UM000005TjDN&utm_source=mp-social&utm_medium=smm,15,Active
https://mkt.aras.com/3TrXqor,,3/8/24,Aras Makes a Strong Commitment to Women's Leadership,https://www.aras.com/community/b/english/posts/aras-makes-a-strong-commitment-to-women-s-leadership?utm_campaign=701UM000005NPnf&utm_source=mp-social&utm_medium=smm,43,Active
https://mkt.aras.com/4bZtvLL,,3/7/24,IWD 2024: Lessons learned: Reflecting on career growth and diversity,https://itbrief.co.uk/story/lessons-learned-reflecting-on-career-growth-and-diversity,104,Active
https://mkt.aras.com/3v8nCuO,,3/5/24,,https://attendee.gotowebinar.com/register/4325387921704819798,8,Active
https://mkt.aras.com/3P7smIe,,3/5/24,SAIC Powers Its ReadyOne Digital Engineering Ecosystem Solution with Aras,https://www.aras.com/en/news/press-releases/2024/03/saic-powers-its-readyone-digital-engineering-ecosystem-solution-with-aras?utm_campaign=701UM000005D9fe&utm_source=mp-social&utm_medium=smm,56,Active
https://mkt.aras.com/4c4zoHi,,3/5/24,Aras Announces Strategic Enhancements to PLM Platform,https://www.aras.com/en/news/press-releases/2024/03/aras-announces-strategic-enhancements-to-plm-platform?utm_campaign=701UM000005DIic&utm_source=mp-social&utm_medium=smm,131,Active
https://mkt.aras.com/3UUSsSl,,3/1/24,"Visualize. Interact. Collaborate: Using large, complex assemblies",https://www.aras.com/en/resources/all/wbr-20240425-visualize?utm_campaign=701UM0000055ICj&utm_source=mp-social&utm_medium=smm,52,Active
https://mkt.aras.com/3wBZstn,,3/1/24,Extend Your Digital Thread: Sharing Secure Product Data with your Suppliers,https://www.aras.com/en/resources/all/wbr-20240326-extend-digital-thread?utm_campaign=701UM00000558lG&utm_source=mp-social&utm_medium=smm,63,Active
https://mkt.aras.com/49QMPc1,,2/27/24,EIZO press release for workvivo,https://www.linkedin.com/feed/update/urn:li:activity:7168228786067468289,4,Active
https://mkt.aras.com/3uSGhe7,,2/27/24,Conditional Logic in Responsive Forms,https://www.aras.com/community/b/english/posts/conditional-logic-in-responsive-forms?utm_campaign=701UM000004wqYc&utm_source=mp-social&utm_medium=smm,20,Active
https://mkt.aras.com/49wdOtG,,2/26/24,Aras Enables the Ultimate Digital Thread for Visual Tech Manufacturer EIZO,https://www.aras.com/en/news/press-releases/2024/02/aras-enables-the-ultimate-digital-thread-for-visual-tech-manufacturer-eizo?utm_campaign=701UM000004tZVu&utm_source=mp-social&utm_medium=smm,40,Active
https://mkt.aras.com/3IbyOd2,,2/22/24,Pi Day,https://forms.office.com/Pages/ResponsePage.aspx?id=DE_G6NPfSkGMBH1wrGSSvnFf-ij82q5CkZLq4H6fxZVUN0tWOEVKNlZUM000S0lXR1RaOFFNRDJXVy4u,194,Active
https://mkt.aras.com/3OP5BbC,,2/20/24,JM LI post for Workvivo,https://www.linkedin.com/feed/update/urn:li:activity:7165694585439031296,6,Active
https://mkt.aras.com/49m8KrH,,2/20/24,Johnson Matthey Selects Aras Innovator as Its PLM Platform,https://www.aras.com/en/news/press-releases/2024/02/johnson-matthey-selects-aras-innovator-as-its-plm-platform?utm_campaign=701UM000004bySn&utm_source=mp-social&utm_medium=smm,21,Active
https://mkt.aras.com/48tcfeU,,2/16/24,Operationalizing Sustainability with the Digital Thread,https://www.aras.com/en/resources/all/eb-tech-clarity-2024-sustainability?utm_campaign=701UM000004VRjD&utm_source=mp-social&utm_medium=smm,28,Active
https://mkt.aras.com/4bH1hoH,,2/16/24,Don’t Waste Your Company’s Money – Unlock the Power of PLM,https://www.aras.com/en/resources/all/wbr-20240305-dont-waste?utm_campaign=701UM000001amrz&utm_source=mp-social&utm_medium=smm&utm_content=UnlockthePowerofPLM,7,Active
https://mkt.aras.com/49ClKsS,,2/15/24,Rethinking Your Digital Engineering Strategy Leveraging the Power of Generative AI - English Blog - Aras Community - Aras Community,https://www.aras.com/community/b/english/posts/rethinking-your-digital-engineering-strategy-leveraging-the-power-of-generative-ai?utm_campaign=701UM000004QKtd&utm_source=mp-social&utm_medium=smm,51,Active
https://mkt.aras.com/49xlGuD,,2/14/24,bookshop.org Black History Month,https://bookshop.org/info/black-history-month-2024,0,Active
https://mkt.aras.com/4bz0vtP,,2/14/24,The Peoples of African Descent at Aras BRG page ,https://aras.workvivo.us/media/5916,4,Active
https://mkt.aras.com/3uBrEvB,,2/13/24,Celebrate Black History Month 2024 | National Museum of African American History and Culture,https://nmaahc.si.edu/explore/initiatives/black-history-month-2024,21,Active
https://mkt.aras.com/3OIVjtz,,2/12/24,Shooting for the Stars: A PLM Tale in Space,https://www.aras.com/en/resources/all/wbr-20240227-shooting-for-stars?utm_campaign=701UM000001ajpF&utm_source=mp-social&utm_medium=smm&utm_content=ShootingfortheStarsFebruary27th2024,17,Active
https://mkt.aras.com/3HS05kT,,2/9/24,From Regulation to Reality: Harnessing AI to Extract Regulatory Requirement into PLM,https://www.aras.com/en/resources/all/wbr-20240423-streamline-compliance?utm_campaign=701UM000002jvne&utm_source=mp-social&utm_medium=smm&utm_content=FromRegulationtoReality,111,Active
https://mkt.aras.com/48hlT3P,,2/9/24,Boston Chinese New Year Parade 2024 - Chinatown Event - Boston Discovery Guide,https://www.boston-discovery-guide.com/chinese-new-year-parade.html,0,Active
https://mkt.aras.com/4bqIFcB,,2/9/24,10 Essential Lunar New Year Traditions for Celebrating Around the World,https://blog.remitly.com/lifestyle-culture/lunar-new-year-traditions/,0,Active
https://mkt.aras.com/3ODlkKT,,2/9/24,Tours at the Smithsonian’s National Museum of Asian Art,https://asia.si.edu/whats-on/tours/#virtual-tours,1,Active
https://mkt.aras.com/48ecpqd,,2/9/24,Chinese Zodiac Years - 12 Chinese New Year Animals Chart,https://www.chinahighlights.com/travelguide/chinese-zodiac/years.htm,3,Active
https://mkt.aras.com/49sLDvm,,2/8/24,NuScale is Powering the Future with Aras,https://www.aras.com/community/b/english/posts/nuscale-is-powering-the-future-with-aras?utm_campaign=701UM0000048YDX&utm_source=mp-social&utm_medium=smm,16,Active
https://mkt.aras.com/49sWJjM,,2/7/24,Workvivo activate recording page,https://aras.workvivo.us/pages/61/activate-2024,32,Active
https://mkt.aras.com/3wfz4oE,,2/7/24,Activate 2024 Survey,https://www.surveymonkey.com/r/activate2024,5,Active
https://mkt.aras.com/3wcu0kS,,2/5/24,Register for Activate 2024,https://register.gotowebinar.com/register/5835809034281735258,4,Active
https://mkt.aras.com/3w1KYCI,,2/1/24,Revolutionizing product lifecycle management system to better serve consumers | Philip Morris International,https://www.pmi.com/our-transformation/leaders-of-change/revolutionizing-our-product-lifecycle-management-system-landscape-to-better-serve-consumers,4,Active
https://mkt.aras.com/3HJoMQl,,1/31/24,ACE 2024 for Workvivo,https://events.aras.com/ace2024/Home,3,Active
https://mkt.aras.com/3ufxMJI,,1/31/24,Unlocking Innovation at ACE 2024: PLM and the Digital Thread - for Workvivo,https://www.aras.com/community/b/english/posts/unlocking-innovation-at-ace-2024-plm-and-the-digital-thread,4,Active
https://mkt.aras.com/3udGnwG,,1/31/24,https://mkt.aras.com/3udGnwG,https://www.aras.com/community/b/english/posts/unlocking-innovation-at-ace-2024-plm-and-the-digital-thread?utm_campaign=701UM000003ntpd&utm_source=mp-social&utm_medium=smm,39,Active
https://mkt.aras.com/48TQE00,https://mkt.aras.com/ACE2024,1/29/24,ACE2024,https://events.aras.com/ace2024/Home?utm_campaign=701UM000003i0dh&utm_source=mp-social&utm_medium=smm,213,Active
https://mkt.aras.com/47XLEq4,,1/25/24,New Responsive Forms Features: An Overview - English Blog - Aras Community - Aras Community,https://www.aras.com/community/b/english/posts/new-responsive-forms-features-an-overview?utm_campaign=701UM000003a46c&utm_source=mp-social&utm_medium=smm,56,Active
https://mkt.aras.com/3OgTsMs,,1/25/24,Chili bowl response form,https://forms.office.com/Pages/ResponsePage.aspx?id=DE_G6NPfSkGMBH1wrGSSvnFf-ij82q5CkZLq4H6fxZVUQU8xQTZVRzBTOU9EMzdBQ1I1OVRNN1daWS4u,1,Active
https://mkt.aras.com/494sK1w,,1/25/24,ACE 2024 press release,https://www.aras.com/en/news/press-releases/2024/01/aras-announces-keynote-speaker-and-agenda-for-ace-2024?utm_campaign=701UM000003YfTd&utm_source=mp-social&utm_medium=smm,91,Active
https://mkt.aras.com/48ZMZNT,,1/19/24,Successful Digital Transformation: The Engineering Digital Thread,https://www.qualitydigest.com/inside/innovation-article/successful-digital-transformation-engineering-digital-thread-090623.html?utm_campaign=701UM000003KXZC&utm_source=mp-social&utm_medium=smm,27,Active
https://mkt.aras.com/48NCVaG,,1/17/24,Future-Proof Your Digital Transformation: 7 Predictions That Will Shape the PLM Landscape in 2024 - English Blog - Aras Community - Aras Community,https://www.aras.com/community/b/english/posts/future-proof-your-digital-transformation-7-predictions-that-will-shape-the-plm-landscape-in-2024?utm_campaign=701UM000003DSxd&utm_source=mp-social&utm_medium=smm,92,Active
